Date,Open,High,Low,Close,Adj Close,Volume
2003-11-13,84.599998,85.370003,84.540001,85.349998,47.296162,920400
2003-11-14,85.300003,85.959999,85.199997,85.919998,47.612019,484800
2003-11-17,86.139999,86.589996,85.949997,86.050003,47.684090,695000
2003-11-18,85.970001,86.610001,85.779999,86.580002,47.977768,632200
2003-11-19,86.419998,86.620003,85.559998,85.620003,47.445808,553900
2003-11-20,86.250000,86.489998,85.800003,86.449997,47.905708,373300
2003-11-21,86.580002,86.930000,86.500000,86.500000,47.933411,516900
2003-11-24,86.180000,86.309998,85.750000,85.790001,47.539978,573800
2003-11-25,85.949997,86.519997,85.949997,86.260002,47.800442,298700
2003-11-26,86.099998,86.400002,85.330002,85.910004,47.606461,613800
2003-11-28,85.349998,85.400002,85.129997,85.129997,47.174255,311300
2003-12-01,84.400002,84.570000,83.800003,84.239998,46.911407,1106600
2003-12-02,84.400002,84.599998,84.000000,84.599998,47.111866,589100
2003-12-03,84.510002,84.779999,83.949997,84.260002,46.922565,1446100
2003-12-04,84.260002,84.669998,84.190002,84.449997,47.028351,561500
2003-12-05,85.300003,86.230003,85.120003,85.800003,47.780136,1163800
2003-12-08,85.779999,85.779999,85.089996,85.199997,47.446033,436200
2003-12-09,85.449997,85.699997,84.360001,84.599998,47.111866,939200
2003-12-10,85.070000,85.099998,84.550003,84.739998,47.189838,555700
2003-12-11,84.510002,85.379997,84.370003,85.349998,47.529530,510500
2003-12-12,85.419998,85.879997,85.419998,85.510002,47.618641,553100
2003-12-15,85.500000,85.879997,85.180000,85.459999,47.590794,690000
2003-12-16,85.400002,85.860001,85.269997,85.739998,47.746708,462800
2003-12-17,86.230003,86.650002,86.199997,86.320000,48.069710,533100
2003-12-18,86.300003,87.099998,86.300003,87.099998,48.504040,708100
2003-12-19,86.970001,87.070000,86.610001,87.070000,48.487347,477600
2003-12-22,87.120003,87.339996,86.650002,86.830002,48.353722,483700
2003-12-23,86.529999,86.699997,85.849998,85.849998,47.807972,446600
2003-12-24,86.370003,86.660004,86.169998,86.660004,48.259045,138900
2003-12-26,86.900002,87.040001,86.900002,86.980003,48.437225,80500
2003-12-29,86.699997,86.769997,86.169998,86.199997,48.002895,187800
2003-12-30,85.800003,86.139999,85.599998,85.849998,47.807972,393900
2003-12-31,85.370003,85.570000,85.300003,85.449997,47.807953,171400
2004-01-02,85.089996,85.089996,84.080002,84.440002,47.242889,867100
2004-01-05,84.010002,84.379997,83.900002,84.220001,47.119808,626400
2004-01-06,84.540001,85.389999,84.500000,85.150002,47.640141,690500
2004-01-07,85.099998,85.699997,84.889999,85.489998,47.830387,252000
2004-01-08,85.300003,85.639999,85.180000,85.459999,47.813576,513300
2004-01-09,86.879997,87.070000,86.010002,86.949997,48.647232,1623000
2004-01-12,86.599998,87.379997,86.599998,86.879997,48.608047,863200
2004-01-13,86.680000,87.470001,86.559998,87.470001,48.938152,465700
2004-01-14,87.489998,87.919998,87.150002,87.900002,49.178680,1180300
2004-01-15,87.949997,88.309998,87.599998,88.230003,49.363350,1537200
2004-01-16,88.680000,88.800003,87.610001,87.610001,49.016460,751800
2004-01-20,87.500000,87.930000,87.500000,87.589996,49.005268,629600
2004-01-21,87.750000,87.809998,87.440002,87.800003,49.122746,570500
2004-01-22,87.949997,88.480003,87.709999,88.440002,49.480820,443600
2004-01-23,88.559998,88.900002,87.260002,87.379997,48.887783,1021300
2004-01-26,87.300003,87.360001,86.669998,86.849998,48.591244,639500
2004-01-27,86.730003,87.400002,86.730003,87.389999,48.893356,576100
2004-01-28,87.250000,87.849998,85.860001,86.620003,48.462566,1823800
2004-01-29,86.220001,86.580002,86.019997,86.440002,48.361893,814500
2004-01-30,86.900002,87.220001,86.599998,87.040001,48.697559,526200
2004-02-02,86.449997,86.879997,86.379997,86.500000,48.595310,335600
2004-02-03,86.919998,86.989998,86.599998,86.940002,48.842506,350900
2004-02-04,86.790001,86.860001,86.480003,86.769997,48.747028,645700
2004-02-05,86.839996,87.080002,86.239998,86.430000,48.555981,971400
2004-02-06,87.139999,87.449997,87.029999,87.379997,49.089695,798200
2004-02-09,87.559998,87.639999,87.389999,87.639999,49.235748,272400
2004-02-10,87.480003,87.550003,87.040001,87.150002,48.960484,203200
2004-02-11,87.019997,88.199997,86.910004,87.800003,49.325630,1335100
2004-02-12,87.849998,88.000000,87.260002,87.430000,49.117809,256700
2004-02-13,87.800003,88.099998,87.570000,87.800003,49.325630,513600
2004-02-17,87.860001,87.889999,87.529999,87.739998,49.291927,644100
2004-02-18,88.099998,88.180000,87.690002,87.860001,49.359352,990900
2004-02-19,87.529999,87.949997,87.470001,87.949997,49.409958,668900
2004-02-20,87.750000,87.830002,87.199997,87.339996,49.067211,1009800
2004-02-23,87.389999,87.879997,87.320000,87.879997,49.370586,504000
2004-02-24,88.050003,88.389999,87.860001,88.040001,49.460476,940900
2004-02-25,88.220001,88.360001,88.029999,88.180000,49.539101,572300
