Date,Open,High,Low,Close,Adj Close,Volume
2013-07-31,120.209999,120.959999,120.150002,120.839996,75.804085,1617567
2013-08-01,120.180000,120.480003,119.370003,119.430000,75.287788,2810300
2013-08-02,119.459999,120.239998,119.459999,120.089996,75.703850,1534233
2013-08-05,119.760002,120.000000,119.459999,119.459999,75.306725,821833
2013-08-06,119.519997,119.730003,119.220001,119.400002,75.268898,1119367
2013-08-07,119.250000,119.400002,119.129997,119.220001,75.155365,1489567
2013-08-08,119.160004,119.459999,119.129997,119.430000,75.287788,1064800
2013-08-09,118.949997,119.519997,118.709999,119.489998,75.325584,1482200
2013-08-12,119.400002,119.669998,119.339996,119.430000,75.287788,1164867
2013-08-13,119.400002,119.489998,119.160004,119.279999,75.193214,1695433
2013-08-14,119.220001,119.279999,119.070000,119.190002,75.136452,1450800
2013-08-15,118.739998,118.980003,118.440002,118.650002,74.796066,2495733
2013-08-16,118.739998,118.949997,118.019997,118.260002,74.550209,3129200
2013-08-19,118.139999,118.379997,117.419998,117.449997,74.039604,1958133
2013-08-20,117.779999,118.529999,117.449997,118.410004,74.644783,2055667
2013-08-21,118.139999,118.349998,117.870003,117.959999,74.361099,968200
2013-08-22,118.080002,118.650002,118.080002,118.620003,74.777161,1973800
2013-08-23,118.529999,119.040001,118.410004,118.949997,74.985214,1890933
2013-08-26,118.949997,119.040001,118.709999,118.860001,74.928444,1502033
2013-08-27,118.589996,118.650002,118.260002,118.290001,74.569115,1878833
2013-08-28,118.379997,118.739998,118.260002,118.739998,74.852837,1023867
2013-08-29,118.410004,119.129997,118.379997,119.070000,75.060852,1348300
2013-08-30,119.040001,119.370003,118.709999,119.010002,75.022987,2283400
2013-09-03,118.860001,118.860001,118.019997,118.019997,74.785385,1887033
2013-09-04,118.260002,118.529999,118.110001,118.230003,74.918465,2838800
2013-09-05,118.139999,118.169998,117.720001,117.750000,74.614265,1568900
2013-09-06,118.440002,118.620003,117.839996,118.110001,74.842400,1713067
2013-09-09,118.199997,118.680000,118.199997,118.529999,75.108559,1780467
2013-09-10,118.589996,118.800003,118.529999,118.739998,75.241623,2340400
2013-09-11,118.620003,118.949997,118.529999,118.949997,75.374695,1159267
2013-09-12,118.769997,118.949997,118.709999,118.830002,75.298645,1043800
2013-09-13,118.949997,118.949997,118.650002,118.769997,75.260620,1208967
2013-09-16,119.639999,119.639999,119.190002,119.339996,75.621788,1791467
2013-09-17,119.430000,119.760002,119.430000,119.699997,75.849945,1608333
2013-09-18,119.489998,121.019997,119.489998,120.779999,76.534294,3323167
2013-09-19,121.050003,121.050003,120.419998,120.419998,76.306190,1494733
